ts,device_id,device_name,device_type,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,capture_scenario
1540486924.791074,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cvaokoc1T25YZj28i,192.168.1.132,34147,192.168.1.1,53,udp,dns,0.055701,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540486924.847270,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,ChMH0e2fvN8cUweIX9,192.168.1.132,49089,192.168.1.1,53,udp,dns,0.004751,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540486924.942967,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CvDnkN1kkQfHKzi8s4,192.168.1.132,53949,192.168.1.1,53,udp,dns,0.000498,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540486924.943965,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CEZ7x546yFc9rzEhe,192.168.1.132,35538,192.168.1.1,53,udp,dns,0.000500,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540486935.979179,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CJooLB4mbw1ZjTlno4,192.168.1.132,56619,2.16.60.139,443,tcp,-,0.003497,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540486935.857266,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cv9J6UW3Zde0Tx5oj,192.168.1.132,51998,192.168.1.1,53,udp,dns,0.121426,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540487125.974934,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CbrrPu3Fxo0qv6g9Rb,192.168.1.132,33185,216.239.35.0,123,udp,-,0.109928,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540487336.184154,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CPNbNp2gKV9loYbdS,192.168.1.132,35056,216.239.35.8,123,udp,-,0.016972,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540487463.301452,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Ch8wqd4nHOjfUQlK35,192.168.1.132,39474,216.239.35.4,123,udp,-,0.114174,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540487836.017758,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CL13nO3UWBsaZjrmIf,192.168.1.132,56620,2.16.60.139,443,tcp,-,0.004245,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540487835.982788,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CyY73x2rHmtpzjkgRe,192.168.1.132,41437,192.168.1.1,53,udp,dns,0.034488,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540487907.515523,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CGsXjp1bTQH2GJXZm,192.168.1.132,35296,216.239.35.12,123,udp,-,0.269845,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540488736.141826,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CdPBh22yxj50qLVxea,192.168.1.132,53614,2.16.60.82,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540488736.020914,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,COabwz2zNQqJyJT5Rj,192.168.1.132,54529,192.168.1.1,53,udp,dns,0.120428,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540489209.887181,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CERiia6NZwi9zpFb6,192.168.1.132,41959,216.239.35.0,123,udp,-,0.109433,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540489443.097729,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CsIx2M3kgMHJdqycQe,192.168.1.132,47864,216.239.35.8,123,udp,-,0.016987,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540489636.347724,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C7jwUioCNPyLt3ZDh,192.168.1.132,53615,2.16.60.82,443,tcp,-,0.003496,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540489636.146094,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CFCRdlgSVQoe116B9,192.168.1.132,42329,192.168.1.1,53,udp,dns,0.201136,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540489596.215077,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,COp5my136JURdYPJ67,192.168.1.132,51766,216.239.35.4,123,udp,-,0.114680,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540490044.429854,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CtrCsa4POTtyZycUlg,192.168.1.132,36828,216.239.35.12,123,udp,-,0.269593,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540490524.903913,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C7a0fo4aeQEAcR6ELg,192.168.1.132,57018,52.209.221.67,80,tcp,http,0.088448,1847,1539,7,7,SF,CTU-Honeypot-Capture-4-1
1540490524.995609,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CHQW2S1g0RRUqhlf1e,192.168.1.132,60616,52.215.95.120,80,tcp,http,0.117684,1847,791,6,6,SF,CTU-Honeypot-Capture-4-1
1540490524.793988,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Ccg0Dq1BituP0Mc8p1,192.168.1.132,57901,192.168.1.1,53,udp,dns,0.104681,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540490524.899415,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C1hPAj4B3gxSoZcZAf,192.168.1.132,48314,192.168.1.1,53,udp,dns,0.004001,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540490524.993612,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C2OhoL3ohg094dUg84,192.168.1.132,53697,192.168.1.1,53,udp,dns,0.000499,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540490524.994611,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CzNN9B3s4yN48s6WQ9,192.168.1.132,39510,192.168.1.1,53,udp,dns,0.000500,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540490536.458332,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CxVm4N1PbGn0oQmOCe,192.168.1.132,56625,2.16.60.139,443,tcp,-,0.003497,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540490536.350648,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CpKVzJ3HcLpDnibefi,192.168.1.132,45663,192.168.1.1,53,udp,dns,0.107187,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540491436.497405,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C01r7XD1pGjqxMXv7,192.168.1.132,56626,2.16.60.139,443,tcp,-,0.003499,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540491382.794088,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CbBRSA38Lg82lIoH61,192.168.1.132,58235,216.239.35.0,123,udp,-,0.111674,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540491436.460685,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CpT6pa41CehhfUWQL,192.168.1.132,50794,192.168.1.1,53,udp,dns,0.036223,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540491498.006042,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C0rbZf11OXwLj4JRyb,192.168.1.132,38244,216.239.35.8,123,udp,-,0.016984,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540491670.122798,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CSwgVt1dqVze1DaRW5,192.168.1.132,44717,216.239.35.4,123,udp,-,0.114192,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540492115.335041,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Ck4YJ43NRAwLCAANha,192.168.1.132,34847,216.239.35.12,123,udp,-,0.270346,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540492336.607562,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CBpp572MJBNktVasdj,192.168.1.132,56627,2.16.60.139,443,tcp,-,0.003748,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540492336.500130,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CAnb8Q2ItaI9ME5aug,192.168.1.132,53880,192.168.1.1,53,udp,dns,0.106937,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540493236.807231,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CbIOyt28u3GAtpNKDa,192.168.1.132,56628,2.16.60.139,443,tcp,-,0.003747,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540493236.610852,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cbsgks8N9wwpIBkVl,192.168.1.132,41079,192.168.1.1,53,udp,dns,0.195890,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540494124.922315,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CCzkuS2hJQ2TDX3I98,192.168.1.132,57024,52.209.221.67,80,tcp,http,0.089698,1847,1539,7,7,SF,CTU-Honeypot-Capture-4-1
1540494125.015012,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C1aDm42J0BOHj0bs5h,192.168.1.132,60622,52.215.95.120,80,tcp,http,0.110187,1847,791,7,6,SF,CTU-Honeypot-Capture-4-1
1540494124.793403,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CA00aD3nUtVufsN6t2,192.168.1.132,50618,192.168.1.1,53,udp,dns,0.123928,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540494124.917818,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CKVnM93xVCeeiYRdtf,192.168.1.132,36405,192.168.1.1,53,udp,dns,0.004001,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540494125.013015,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CXCPyS344OpJEioD7e,192.168.1.132,41441,192.168.1.1,53,udp,dns,0.000498,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540494125.014013,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CCukMi3OFHDo0HDz54,192.168.1.132,53363,192.168.1.1,53,udp,dns,0.000500,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540494137.013174,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C8rQlWYJfwp4Un1v5,192.168.1.132,53624,2.16.60.82,443,tcp,-,0.003502,0,0,4,3,SF,CTU-Honeypot-Capture-4-1
1540494136.809802,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C5OtqJ1lyDaZzV3x2k,192.168.1.132,51795,192.168.1.1,53,udp,dns,0.202885,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540495037.065967,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C7Xwkt2nphv9FsBitc,192.168.1.132,53625,2.16.60.82,443,tcp,-,0.003248,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540495037.016265,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CrlMS91o2NDZeFUHh6,192.168.1.132,55342,192.168.1.1,53,udp,dns,0.049207,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540495592.708382,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CYoJHf4WPs9xD5UXU9,192.168.1.132,55750,216.239.35.0,123,udp,-,0.109190,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540495731.916034,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cf2q3R28et2kiDbo96,192.168.1.132,58381,216.239.35.8,123,udp,-,0.017487,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540495937.186049,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cbcupy3wc2cxkaHQJk,192.168.1.132,53626,2.16.60.82,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540495937.068377,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CG9z8640T2qmbsGu71,192.168.1.132,54946,192.168.1.1,53,udp,dns,0.117194,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540495928.034032,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CIn10p3kA9eE2rJ8p4,192.168.1.132,38620,216.239.35.4,123,udp,-,0.114179,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540496407.247167,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CfYgBy2cwgDYIpx4Ql,192.168.1.132,42028,216.239.35.12,123,udp,-,0.269345,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540496837.244573,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CDt4Qz1kPwifIh2bCl,192.168.1.132,56634,2.16.60.139,443,tcp,-,0.003246,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540496837.188614,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CnvdL13TIcOojSWwfc,192.168.1.132,51254,192.168.1.1,53,udp,dns,0.055462,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540497724.871129,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CG5VXMR4xMjAr5ual,192.168.1.132,60627,52.215.95.120,80,tcp,http,0.093956,1847,1539,7,5,SF,CTU-Honeypot-Capture-4-1
1540497724.968073,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cfx22u2YL8jtUqIFAa,192.168.1.132,57031,52.209.221.67,80,tcp,http,0.114934,1847,791,6,6,SF,CTU-Honeypot-Capture-4-1
1540497724.795178,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C98iFt1VjbbEQeO1Ca,192.168.1.132,58803,192.168.1.1,53,udp,dns,0.071206,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540497724.866881,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CXrRnr3E16NjCZujRi,192.168.1.132,57214,192.168.1.1,53,udp,dns,0.003751,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540497724.966075,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C0eNVZhuoomxaiwTh,192.168.1.132,46909,192.168.1.1,53,udp,dns,0.000499,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540497724.967074,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CO7VDx26UILVaD09Ia,192.168.1.132,40893,192.168.1.1,53,udp,dns,0.000749,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540497737.379759,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CNuAbv4lQw04mxqo3g,192.168.1.132,56637,2.16.60.139,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540497737.248344,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CK0Vz61kKI90RCtZ44,192.168.1.132,53167,192.168.1.1,53,udp,dns,0.130919,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540497701.944687,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,ConecaEMF5PhSgMI,192.168.1.132,68,192.168.1.1,67,udp,dhcp,0.000994,300,300,1,1,SF,CTU-Honeypot-Capture-4-1
1540498637.425980,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cn4oI31r8Zi0ldvrd1,192.168.1.132,53631,2.16.60.82,443,tcp,-,0.003497,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540498637.383261,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CLIf5W1TULZqO5H1u1,192.168.1.132,56283,192.168.1.1,53,udp,dns,0.042223,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540499537.484682,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C1WzDv3WrzCPLqp9l,192.168.1.132,56639,2.16.60.139,443,tcp,-,0.003496,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540499537.428722,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CeO83opsIRRWFl9gh,192.168.1.132,44611,192.168.1.1,53,udp,dns,0.055463,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540499775.616933,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CQhTtC2FdbNHngF8qg,192.168.1.132,42834,216.239.35.0,123,udp,-,0.109427,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540499962.824698,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CZ2qdOBiVMb7NiwEk,192.168.1.132,33678,216.239.35.8,123,udp,-,0.016990,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540500244.936926,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CKpTj31B1E9DXZm6ya,192.168.1.132,54989,216.239.35.4,123,udp,-,0.114186,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540500437.593858,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CP466V3XjgmsBHzxs5,192.168.1.132,56640,2.16.60.139,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540500437.487425,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cm4JPdgrPT9jjXqXa,192.168.1.132,47854,192.168.1.1,53,udp,dns,0.105937,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540500740.151208,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CNpz3hl07JCUcp8A8,192.168.1.132,47662,216.239.35.12,123,udp,-,0.270089,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540501325.004914,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CVcdav2p9LU9ziPEAh,192.168.1.132,57036,52.209.221.67,80,tcp,http,0.093195,1847,1539,7,7,SF,CTU-Honeypot-Capture-4-1
1540501325.101113,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C37aa4k8gxiLE1Un5,192.168.1.132,60634,52.215.95.120,80,tcp,http,0.109432,1847,791,6,6,SF,CTU-Honeypot-Capture-4-1
1540501324.794306,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CrF7nG4YrvXTLvGcB5,192.168.1.132,56514,192.168.1.1,53,udp,dns,0.205372,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540501325.000416,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,COXcAo1fgiDBb73kJ3,192.168.1.132,60357,192.168.1.1,53,udp,dns,0.004001,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540501325.099110,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CyCYIy3eKNFnGR1Gq3,192.168.1.132,56564,192.168.1.1,53,udp,dns,0.000499,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540501325.100108,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C634Ia4VbZNN4fSMm8,192.168.1.132,36648,192.168.1.1,53,udp,dns,0.000501,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540501337.793850,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CQjGcd1YRdbQlaHK9g,192.168.1.132,53636,2.16.60.82,443,tcp,-,0.003496,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540501337.595476,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cffi2vVsBq2yE1IQg,192.168.1.132,54450,192.168.1.1,53,udp,dns,0.197895,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540502237.855061,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cg3BKk3x3MJI7ALvlj,192.168.1.132,53637,2.16.60.82,443,tcp,-,0.003248,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540502237.795608,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cy3wo82CUVGEhPPM37,192.168.1.132,59920,192.168.1.1,53,udp,dns,0.058969,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540503138.049506,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CB7Lz42c6upevBWUs4,192.168.1.132,53638,2.16.60.82,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540503137.857636,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CplBko2bWDek6uksii,192.168.1.132,40574,192.168.1.1,53,udp,dns,0.191390,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540504038.160202,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CPjp2h1nGt9TUcuNJ5,192.168.1.132,53639,2.16.60.82,443,tcp,-,0.003497,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540504038.054265,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CZxZMN1oRs6eWMcK14,192.168.1.132,39569,192.168.1.1,53,udp,dns,0.105690,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540504082.520712,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C7zxtObNnUDaD0tbe,192.168.1.132,52089,216.239.35.0,123,udp,-,0.109438,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540504178.724448,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Crehw62PqXqIpjZew9,192.168.1.132,35116,216.239.35.8,123,udp,-,0.016967,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540504492.838790,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CPRpKm2rt7kCZxHfq9,192.168.1.132,49306,216.239.35.4,123,udp,-,0.114172,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540504925.006577,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CtHBi12fX8jwrgNUij,192.168.1.132,57042,52.209.221.67,80,tcp,http,0.088947,1847,1539,7,7,SF,CTU-Honeypot-Capture-4-1
1540504925.098524,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CPMajE4RHvz2lDYShl,192.168.1.132,60640,52.215.95.120,80,tcp,http,0.105689,1847,791,6,6,SF,CTU-Honeypot-Capture-4-1
1540504924.794704,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CDMc0W0GJpkYJqLIb,192.168.1.132,44540,192.168.1.1,53,udp,dns,0.207130,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540504925.002330,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cqq8pt30uEv9eqIDe4,192.168.1.132,59261,192.168.1.1,53,udp,dns,0.003750,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540504925.096525,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CAZOn54GdW0Prb0xX3,192.168.1.132,47007,192.168.1.1,53,udp,dns,0.000499,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540504925.097524,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CA3Rty4f7GnLQpxhrj,192.168.1.132,60273,192.168.1.1,53,udp,dns,0.000501,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540504938.361218,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CvSaDNDmzrU8bPOu,192.168.1.132,53642,2.16.60.82,443,tcp,-,0.003498,0,0,4,3,SF,CTU-Honeypot-Capture-4-1
1540504938.163091,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C5CppTptIv1qmX998,192.168.1.132,46299,192.168.1.1,53,udp,dns,0.197633,34,311,1,1,SF,CTU-Honeypot-Capture-4-1
1540504901.054732,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Cfrac130p65vCsyCia,192.168.1.132,46638,216.239.35.12,123,udp,-,0.269842,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540505838.490338,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,ChjgSB3e2swmkiL2Wj,192.168.1.132,56650,2.16.60.139,443,tcp,-,0.011244,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540505838.364420,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CHvI2f3ubcESIAXVde,192.168.1.132,47555,192.168.1.1,53,udp,dns,0.125422,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540506738.545466,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CGDpRf160VFfRsbK9e,192.168.1.132,53644,2.16.60.82,443,tcp,-,0.011493,0,0,5,3,SF,CTU-Honeypot-Capture-4-1
1540506738.497002,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CgdzJd1JoDqpTjVV04,192.168.1.132,45191,192.168.1.1,53,udp,dns,0.047968,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540507638.752086,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CnAqup3ceSo525BWP6,192.168.1.132,56652,2.16.60.139,443,tcp,-,0.011492,0,0,4,3,SF,CTU-Honeypot-Capture-4-1
1540507638.549455,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CiDPtDoLDOy0JzMCa,192.168.1.132,37403,192.168.1.1,53,udp,dns,0.202141,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540508266.420664,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C4SQjG2cUpPdXyWUk6,192.168.1.132,42652,216.239.35.0,123,udp,-,0.109682,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540508404.630657,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CHGs5T3aTn6UPuTlrc,192.168.1.132,52600,216.239.35.8,123,udp,-,0.016987,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
1540508524.931122,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C5mIg23XNIiyCvNQVl,192.168.1.132,60645,52.215.95.120,80,tcp,http,0.088698,1847,1539,7,7,SF,CTU-Honeypot-Capture-4-1
1540508525.023069,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CyrIq30SFEsG9d2jj,192.168.1.132,57049,52.209.221.67,80,tcp,http,0.113184,1847,791,6,6,SF,CTU-Honeypot-Capture-4-1
1540508524.789975,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,C5W5gO2xRPGto6EX31,192.168.1.132,45544,192.168.1.1,53,udp,dns,0.132166,37,179,1,1,SF,CTU-Honeypot-Capture-4-1
1540508524.922627,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CTfK8118moAfx2Ziul,192.168.1.132,55030,192.168.1.1,53,udp,dns,0.007998,37,442,1,1,SF,CTU-Honeypot-Capture-4-1
1540508525.020822,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CvqL4j49km1ot7PGC5,192.168.1.132,54122,192.168.1.1,53,udp,dns,0.000499,37,100,1,1,SF,CTU-Honeypot-Capture-4-1
1540508525.021819,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CQdWTe4lag8Y5AYrZg,192.168.1.132,51430,192.168.1.1,53,udp,dns,0.000750,37,132,1,1,SF,CTU-Honeypot-Capture-4-1
1540508538.812188,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CvRBv92hKVDNFP6FU3,192.168.1.132,56655,2.16.60.139,443,tcp,-,0.011745,0,0,4,2,SF,CTU-Honeypot-Capture-4-1
1540508538.756742,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,Ctlyu61dnmvmg4UIRb,192.168.1.132,34704,192.168.1.1,53,udp,dns,0.054950,34,297,1,1,SF,CTU-Honeypot-Capture-4-1
1540508810.747558,iot23-philips-hue-01,Philips Hue smart LED lamp,smart_light,CpPoO33vnTHugF8Uzg,192.168.1.132,35755,216.239.35.4,123,udp,-,0.116676,48,48,1,1,SF,CTU-Honeypot-Capture-4-1
